Player Code	Team Code	Last Name	First Name	Uniform Number	Class	Height	Weight	Home Town	Home State	Home Country	Last School
1049239	657	Pinner	Jahleel	38	SO	71.0	240.0	Rancho Santa Margarita	CA	US	Mission Viejo HS
1033863	657	Vainuku	Soma	31	SO	72.0	265.0	Eureka	CA	US	Eureka HS
1057338	664	Goudy	Johntre'	43	FR	69.0	245.0	Meridian	MS	US	Southeast Lauderdale HS
1057336	664	Rodriguez	Juan	39	FR	71.0	215.0	Weston	FL	US	Cypress Bay HS
1057330	664	Welch	Delvin	27	SO	70.0	233.0	Baton Rouge	LA	US	Mississippi College
1026165	674	Hewitt	Ryan	85	SR	76.0	246.0	Denver	CO	US	J.K. Mullen
1041572	674	Skov	Patrick	24	JR	73.0	234.0	Guadalajara		MX	Lawrenceville (N.J.)
1033997	674	Ward	Lee	36	SR	73.0	245.0	Chesterfield	MO	US	Parkway Central
1041596	688	Ameen-Moore	Adonis	34	JR	71.0	239.0	Denver	CO	US	Mullen
1041594	688	Burke	Travon	32	JR	73.0	245.0	Syracuse	NY	US	Corcoran
1034028	688	Cleveland	Clay	31	SR	73.0	230.0	Boxford	MA	US	Phillips Academy
1057492	690	Tyson	Marc	40	JR	72.0	230.0	Monroe	NJ	US	Monroe
1034258	700	Ontiveros	Omar	33	SR	73.0	245.0	Austin	TX	US	Westlake
1057689	703	Cruciani	Dominic	48	JR	71.0	225.0	Southlake	TX	US	Carroll
1049646	703	De La Torre	Alex	36	SO	73.0	233.0	Denton	TX	US	Ryan
1041815	703	Moss	Chet	13	JR	74.0	242.0	Cedar Park	TX	US	Cedar Park
1034407	716	Lee	Jarod	40	SR	73.0	242.0	Panama City	FL	US	
1057899	719	Hall	Chris	34	FR	72.0	235.0	Tulsa	OK	US	Union
1034528	719	Luetjen	Matthew	40	JR	72.0	210.0	Hennessey	OK	US	Army
1042009	719	Scott	Colby	48	SO	74.0	242.0	Enid	OK	US	Enid HS
